"COUNTRY","Country","SEX","Gender","ORIGIN","Country of origin","EDUCATION_LEV","Education level","YEAR","Year","Value","Flag Codes","Flags"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2013","2013",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2014","2014",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2015","2015",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2016","2016",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2017","2017",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2018","2018",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2019","2019",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2020","2020",,"o","Missing value"
"CRI","Costa Rica","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2021","2021",,"o","Missing value"
"BGR","Bulgaria","_T","Total","009","Oceania","ISCED11_7","Master’s or equivalent level","2015","2015",1,,
"BGR","Bulgaria","_T","Total","009","Oceania","ISCED11_7","Master’s or equivalent level","2016","2016",3,,
"BGR","Bulgaria","_T","Total","009","Oceania","ISCED11_7","Master’s or equivalent level","2018","2018",0,,
"BGR","Bulgaria","_T","Total","009","Oceania","ISCED11_7","Master’s or equivalent level","2019","2019",0,,
"BGR","Bulgaria","_T","Total","009","Oceania","ISCED11_7","Master’s or equivalent level","2020","2020",0,,
"BGR","Bulgaria","_T","Total","009","Oceania","ISCED11_7","Master’s or equivalent level","2021","2021",1,,
"HRV","Croatia","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2013","2013",0,,
"HRV","Croatia","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2014","2014",0,,
"HRV","Croatia","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2015","2015",0,,
"HRV","Croatia","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2016","2016",3,,
"HRV","Croatia","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2017","2017",4,,
"HRV","Croatia","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2018","2018",2,,
"HRV","Croatia","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2019","2019",3,,
"HRV","Croatia","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2020","2020",3,,
"HRV","Croatia","F","Female","021","Northern America","ISCED11_8","Doctoral or equivalent level","2021","2021",3,,
"HRV","Croatia","_T","Total","001","World","ISCED11_6","Bachelor’s or equivalent level","2013","2013",0,,
"HRV","Croatia","_T","Total","001","World","ISCED11_6","Bachelor’s or equivalent level","2014","2014",35,,
"HRV","Croatia","_T","Total","001","World","ISCED11_6","Bachelor’s or equivalent level","2015","2015",30,,
"HRV","Croatia","_T","Total","001","World","ISCED11_6","Bachelor’s or equivalent level","2016","2016",421,,
"HRV","Croatia","_T","Total","001","World","ISCED11_6","Bachelor’s or equivalent level","2017","2017",489,,
"HRV","Croatia","_T","Total","001","World","ISCED11_6","Bachelor’s or equivalent level","2018","2018",342,,
"HRV","Croatia","_T","Total","001","World","ISCED11_6","Bachelor’s or equivalent level","2019","2019",393,,
"HRV","Croatia","_T","Total","001","World","ISCED11_6","Bachelor’s or equivalent level","2020","2020",473,,
"HRV","Croatia","_T","Total","001","World","ISCED11_6","Bachelor’s or equivalent level","2021","2021",345,,
"HRV","Croatia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2013","2013",0,,
"HRV","Croatia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2014","2014",0,,
"HRV","Croatia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2015","2015",2,,
"HRV","Croatia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2016","2016",3,,
"HRV","Croatia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2017","2017",2,,
"HRV","Croatia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2018","2018",2,,
"HRV","Croatia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2019","2019",3,,
"HRV","Croatia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2020","2020",2,,
"HRV","Croatia","_T","Total","002","Africa","ISCED11_6","Bachelor’s or equivalent level","2021","2021",1,,
"CRI","Costa Rica","F","Female","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2013","2013",,"o","Missing value"
"CRI","Costa Rica","F","Female","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2014","2014",,"o","Missing value"
"CRI","Costa Rica","F","Female","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2015","2015",,"o","Missing value"
"CRI","Costa Rica","F","Female","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2016","2016",,"o","Missing value"
"CRI","Costa Rica","F","Female","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2017","2017",,"o","Missing value"
"CRI","Costa Rica","F","Female","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2018","2018",,"o","Missing value"
"CRI","Costa Rica","F","Female","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2019","2019",,"o","Missing value"
"CRI","Costa Rica","F","Female","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2020","2020",,"o","Missing value"
"CRI","Costa Rica","F","Female","898","Areas not specified","ISCED11_5","Short-cycle tertiary education","2021","2021",,"o","Missing value"
"ROU","Romania","M","Male","001","World","ISCED11_7","Master’s or equivalent level","2013","2013",1034,,
"ROU","Romania","M","Male","001","World","ISCED11_7","Master’s or equivalent level","2014","2014",1164,,
"ROU","Romania","M","Male","001","World","ISCED11_7","Master’s or equivalent level","2015","2015",1314,,
"ROU","Romania","M","Male","001","World","ISCED11_7","Master’s or equivalent level","2016","2016",1368,,
"ROU","Romania","M","Male","001","World","ISCED11_7","Master’s or equivalent level","2017","2017",1760,,
"ROU","Romania","M","Male","001","World","ISCED11_7","Master’s or equivalent level","2018","2018",1736,,
"ROU","Romania","M","Male","001","World","ISCED11_7","Master’s or equivalent level","2019","2019",1901,,
"ROU","Romania","M","Male","001","World","ISCED11_7","Master’s or equivalent level","2020","2020",1882,,
"ROU","Romania","M","Male","001","World","ISCED11_7","Master’s or equivalent level","2021","2021",1830,,
"ROU","Romania","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2013","2013",37,,
"ROU","Romania","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2014","2014",110,,
"ROU","Romania","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2015","2015",32,,
"ROU","Romania","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2016","2016",45,,
"ROU","Romania","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2017","2017",26,,
"ROU","Romania","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2018","2018",23,,
"ROU","Romania","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2019","2019",28,,
"ROU","Romania","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2020","2020",38,,
"ROU","Romania","F","Female","006","Asia","ISCED11_6","Bachelor’s or equivalent level","2021","2021",46,,
"ROU","Romania","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2013","2013",5,,
"ROU","Romania","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2014","2014",1,,
"ROU","Romania","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2015","2015",1,,
"ROU","Romania","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2016","2016",6,,
"ROU","Romania","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2017","2017",8,,
"ROU","Romania","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2018","2018",8,,
"ROU","Romania","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2019","2019",9,,
"ROU","Romania","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2020","2020",8,,
"ROU","Romania","_T","Total","002","Africa","ISCED11_8","Doctoral or equivalent level","2021","2021",11,,
"BGR","Bulgaria","M","Male","898","Areas not specified","ISCED11_6","Bachelor’s or equivalent level","2015","2015",0,,
"BGR","Bulgaria","M","Male","898","Areas not specified","ISCED11_6","Bachelor’s or equivalent level","2016","2016",0,,
"BGR","Bulgaria","M","Male","898","Areas not specified","ISCED11_6","Bachelor’s or equivalent level","2018","2018",0,,
"BGR","Bulgaria","M","Male","898","Areas not specified","ISCED11_6","Bachelor’s or equivalent level","2019","2019",0,"e","Estimated value"
"BGR","Bulgaria","M","Male","898","Areas not specified","ISCED11_6","Bachelor’s or equivalent level","2020","2020",0,,
"BGR","Bulgaria","M","Male","898","Areas not specified","ISCED11_6","Bachelor’s or equivalent level","2021","2021",0,,
"HRV","Croatia","M","Male","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2013","2013",0,,
"HRV","Croatia","M","Male","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2014","2014",0,,
"HRV","Croatia","M","Male","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2015","2015",0,,
"HRV","Croatia","M","Male","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2016","2016",0,,
"HRV","Croatia","M","Male","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2017","2017",0,,
"HRV","Croatia","M","Male","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2018","2018",0,,
"HRV","Croatia","M","Male","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2019","2019",0,,
"HRV","Croatia","M","Male","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2020","2020",0,,
"HRV","Croatia","M","Male","419","Latin America and the Caribbean","ISCED11_5","Short-cycle tertiary education","2021","2021",0,,
"CRI","Costa Rica","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2013","2013",,"o","Missing value"
"CRI","Costa Rica","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2014","2014",,"o","Missing value"
"CRI","Costa Rica","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2015","2015",,"o","Missing value"
"CRI","Costa Rica","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2016","2016",,"o","Missing value"
"CRI","Costa Rica","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2017","2017",,"o","Missing value"
"CRI","Costa Rica","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2018","2018",,"o","Missing value"
"CRI","Costa Rica","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2019","2019",,"o","Missing value"
"CRI","Costa Rica","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2020","2020",,"o","Missing value"
"CRI","Costa Rica","_T","Total","021","Northern America","ISCED11_5","Short-cycle tertiary education","2021","2021",,"o","Missing value"
"ROU","Romania","F","Female","002","Africa","ISCED11_7","Master’s or equivalent level","2013","2013",116,,
"ROU","Romania","F","Female","002","Africa","ISCED11_7","Master’s or equivalent level","2014","2014",36,,
"ROU","Romania","F","Female","002","Africa","ISCED11_7","Master’s or equivalent level","2015","2015",179,,
"ROU","Romania","F","Female","002","Africa","ISCED11_7","Master’s or equivalent level","2016","2016",108,,
"ROU","Romania","F","Female","002","Africa","ISCED11_7","Master’s or equivalent level","2017","2017",155,,
"ROU","Romania","F","Female","002","Africa","ISCED11_7","Master’s or equivalent level","2018","2018",186,,
"ROU","Romania","F","Female","002","Africa","ISCED11_7","Master’s or equivalent level","2019","2019",202,,
"ROU","Romania","F","Female","002","Africa","ISCED11_7","Master’s or equivalent level","2020","2020",174,,
"ROU","Romania","F","Female","002","Africa","ISCED11_7","Master’s or equivalent level","2021","2021",159,,
"CRI","Costa Rica","M","Male","021","Northern America","ISCED11_5","Short-cycle tertiary education","2013","2013",,"o","Missing value"
"CRI","Costa Rica","M","Male","021","Northern America","ISCED11_5","Short-cycle tertiary education","2014","2014",,"o","Missing value"
"CRI","Costa Rica","M","Male","021","Northern America","ISCED11_5","Short-cycle tertiary education","2015","2015",,"o","Missing value"
"CRI","Costa Rica","M","Male","021","Northern America","ISCED11_5","Short-cycle tertiary education","2016","2016",,"o","Missing value"
"CRI","Costa Rica","M","Male","021","Northern America","ISCED11_5","Short-cycle tertiary education","2017","2017",,"o","Missing value"
"CRI","Costa Rica","M","Male","021","Northern America","ISCED11_5","Short-cycle tertiary education","2018","2018",,"o","Missing value"
"CRI","Costa Rica","M","Male","021","Northern America","ISCED11_5","Short-cycle tertiary education","2019","2019",,"o","Missing value"
"CRI","Costa Rica","M","Male","021","Northern America","ISCED11_5","Short-cycle tertiary education","2020","2020",,"o","Missing value"
"CRI","Costa Rica","M","Male","021","Northern America","ISCED11_5","Short-cycle tertiary education","2021","2021",,"o","Missing value"
"HRV","Croatia","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2013","2013",0,,
"HRV","Croatia","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2014","2014",6,,
"HRV","Croatia","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2015","2015",10,,
"HRV","Croatia","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2016","2016",28,,
"HRV","Croatia","F","Female","001","World","ISCED11_8","Doctoral or equivalent level","2017","2017",32,,
